Latitud,Longitud ,categoria,area,area_constr
-12.107234,-76.977805,1,15.48,125.39
-12.090778,-76.986571,1,41.01,161.72
-12.136049,-77.02259,1,3.88,65.00
-11.429541,-74.486247,2,109.90,314.30
-12.127447,-77.026135,1,22.40,131.28
-12.130992,-76.994539,1,46.14,94.80
-12.084481,-77.038222,1,22.00,92.60
-12.0949,-77.023248,1,3.46,45.13
-11.863623,-77.0551,1,12.57,54.65
-12.31291,-76.843297,1,61.59,131.78
-5.188606,-80.629553,5,90.00,134.45
-12.087981,-77.04464,1,6.79,87.99
-12.099807,-76.94222,1,38.81,72.34
-12.07923172,-77.04818,1,34.46,145.29
-12.082225,-77.103937,1,5.39,106.14
-13.532027,-71.956437,1,13.01,67.90
-12.017561,-77.032314,1,43.06,138.45
-12.14033547,-77.02243,1,6.60,69.89
-12.086944,-77.074167,1,7.27,88.50
-10.847435,-74.96527,4,150000.00,2.00
-12.066002,-77.013264,2,0.52,4.05
-11.967801,-76.986742,5,180.00,388.03
-11.979341,-77.079868,1,8.84,69.17
-12.09865,-76.967057,1,40.51,121.35
-12.195515,-77.004561,4,594.00,100.00
-12.090351,-76.981595,1,36.40,167.49
-6.699075,-79.901748,5,60.00,27.58
-12.090787,-77.044225,1,23.12,103.62
-12.093966,-76.993257,1,34.14,148.44
-11.952783,-77.089538,1,31.85,65.42
-12.120351,-77.009548,1,70.34,204.00
-12.013663,-77.057543,1,54.51,118.00
-12.068571,-75.206336,2,12.55,15.47
-16.426577,-71.522676,1,25.72,103.29
-12.08633,-77.00777,1,23.89,83.10
-12.083149,-77.053881,1,16.79,119.00
-12.070798,-77.00607,4,497.25,114.56
-8.092275,-79.051514,5,152.48,317.77
-12.048906,-75.191282,1,18.50,112.61
-12.384698,-76.785512,1,26.82,93.27
-12.101191,-76.941077,5,256.40,267.69
-6.484989,-76.364082,2,116.00,290.65
-6.810323,-79.897157,5,137.38,235.45
-12.066455,-76.96545,1,50.74,149.79
-12.116786,-77.045717,1,44.53,104.78
-12.092033,-77.032744,3,15.19,167.85
-12.021771,-77.09938,5,200.00,510.15
-12.000342,-77.065289,5,154.47,95.77
-12.109619,-76.986803,1,44.63,153.56
-12.75489,-76.613174,5,1146.75,323.28
-12.214161,-76.972003,2,651.20,124.30
-12.079189,-77.101338,1,26.98,99.60
-17.092675,-71.913836,5,568.80,259.75
-12.123738,-77.02529,1,49.81,168.90
-3.746436,-73.242777,2,622.44,1004.38
-12.034799,-76.89098,5,100.00,280.00
-12.057696,-77.027984,2,1.48,10.28
-9.927535,-76.239651,2,549.20,620.66
-12.085951,-77.02909,5,161.95,230.00
-11.958376,-77.073567,5,114.00,300.39
-12.048991,-77.073783,5,224.40,160.00
-12.079466,-77.03427,1,3.87,67.30
-16.430305,-71.512324,2,2657.10,1565.04
-12.10677,-77.034189,5,691.60,650.00
-12.076045,-77.099722,1,16.74,94.29
-11.999198,-77.063683,1,18.50,121.72
-12.074084,-77.091564,1,10.44,94.76
-12.089362,-77.028332,1,7.33,70.16
-12.10156,-77.004237,1,19.04,108.11
-12.105972,-77.021728,1,30.99,58.70
-12.089651,-77.041926,1,25.36,171.80
-12.052041,-75.219033,1,53.44,131.67
-13.524885,-71.952596,4,350.00,0.00
-13.066443,-76.36099,4,132.30,100.21
-11.92777,-77.05719,1,4.44,61.80
-8.0882154,-79.003998,1,32.83,82.00
-12.051756,-77.056674,1,12.15,71.00
-12.073304,-77.119399,5,90.00,160.76
-11.92777,-77.05719,1,4.44,61.80
-12.067236,-76.94556,1,44.29,84.24
-13.427598,-76.163324,5,202.47,140.00
-6.49012,-76.354907,4,29.34,73.91
-9.92755,-76.245187,2,481.25,1918.50
-12.089873,-77.0432,1,8.70,94.07
-8.389959,-74.553804,5,365.00,220.00
-12.125851,-76.969207,1,66.20,317.91
-14.057051,-75.76091,5,465.13,217.70
-16.426983,-71.575433,5,300.00,460.66
-12.056756,-77.095441,5,200.00,358.00
-12.078022,-77.032149,5,161.64,288.00
-12.068509,-77.051072,5,76.40,201.20
-12.079638,-77.033296,1,11.33,80.25
-12.07633,-77.0743,1,5.09,78.40
-12.117125,-77.000665,1,10.56,64.28
-16.404134,-71.519994,5,240.60,291.90
-12.069632,-76.942583,1,42.10,21.00
-12.058615,-77.09635,1,54.62,139.47
-12.01681,-77.057585,5,178.87,134.76
-12.10051,-77.00479,5,363.61,480.58
-12.08645,-76.997568,1,53.49,80.57
-13.717372,-76.198961,2,384.00,114.00
-12.055784,-76.9803,1,6.31,68.22
-11.10568,-75.335224,4,1241.20,2.00
-12.098362,-77.041213,1,31.44,288.70
-11.84043,-77.077982,1,12.65,66.00
-8.98615,-78.614043,5,288.30,0.00
-12.120327,-77.036698,1,7.48,97.63
-12.076012,-77.067589,5,218.55,276.20
-12.095665,-77.052275,5,275.00,290.00
-12.323925,-76.835317,1,50.14,188.50
-12.20811,-76.843689,5,1256.96,524.03
-3.727559,-73.24833,2,271.32,100.79
-12.074816,-77.088303,1,35.34,96.63
-3.7359,-73.26113,5,207.68,180.49
-12.120439,-77.018966,1,40.05,178.80
-12.071012,-76.976198,1,53.47,117.47
-12.049589,-77.092305,1,8.52,81.50
-12.070373,-77.018183,4,810.00,100.00
-12.0624,-77.049324,1,12.69,44.13
-12.102739,-77.054972,1,17.81,86.62
-12.076619,-77.021471,5,311.00,492.00
-12.08184,-77.047491,1,3.57,86.03
-12.11101,-76.970211,5,608.50,718.06
-12.107553,-76.977794,1,30.78,147.24
-12.081512,-76.96005,1,16.69,137.55
-12.084295,-77.032891,2,205.75,812.25
-12.074039,-75.21824,5,79.99,209.36
-12.079509,-76.992497,1,80.27,254.34
-13.71518,-76.207521,5,168.00,186.00
-16.414875,-71.547673,2,1691.81,1437.02
-12.075309,-76.994956,1,21.40,71.24
-8.388087,-74.570496,5,383.40,127.44
-12.044977,-77.04363,2,5.10,17.75
-12.071044,-77.014407,1,26.40,70.34
-12.479357,-76.792122,1,28.90,100.53
-12.066532,-77.015734,2,2.27,21.72
-12.054897,-77.023603,5,73.08,176.91
-12.083038,-76.982612,1,24.67,94.14
-12.157649,-76.989689,1,42.09,104.15
-9.282273,-77.6473,2,187.12,139.55
-12.11871,-77.002311,1,9.10,75.07
-12.089608,-76.98348,1,71.28,174.69
-8.111139,-79.02753,3,6.93,24.11
-12.0937655,-77.04326,1,15.55,168.30
-12.114537,-76.970019,1,41.30,147.35
-12.072818,-77.124039,1,4.11,64.39
-12.07598,-76.927572,5,613.00,726.50
-5.164952,-80.67173,4,122.74,178.80
-12.107477,-77.030895,1,7.08,104.69
-16.435161,-71.507836,5,115.10,225.30
-8.135491,-79.037697,1,20.18,105.28
-12.079626,-77.10894,1,4.48,70.13
-13.416973,-76.133993,2,355.68,500.68
-12.06746,-77.013206,2,0.93,6.20
-12.159442,-77.023771,1,69.40,92.00
-12.102309,-77.030151,5,87.50,55.00
-3.744046,-73.249689,5,624.00,662.95
-12.052659,-77.01782,3,280.78,1269.86
-12.084481,-77.038222,1,23.35,98.30
-12.137565,-77.021273,1,21.42,130.00
-12.116463,-77.028565,2,3.54,18.47
-12.079252,-77.028908,1,6.57,64.40
-12.094956,-77.051247,1,8.58,111.85
-12.084626,-77.062019,1,11.49,64.33
-11.963473,-76.986693,5,120.00,335.00
-11.863623,-77.0551,1,12.57,54.65
-12.114815,-77.045175,1,24.00,117.34
-16.418669,-71.529191,4,250.00,0.00
-12.09285,-77.040974,1,8.28,159.62
-12.070546,-77.055295,1,6.20,87.40
-12.06669,-77.069417,5,130.73,268.11
-12.086347,-77.020354,1,14.90,69.50
-12.131242,-76.999678,5,304.47,305.14
-12.19777,-76.943752,5,140.00,210.00
-12.075088,-77.03846,1,5.14,76.05
-4.79515,-80.267668,4,157600.00,120.00
-11.933251,-77.064418,1,22.38,85.00
-14.088417,-75.749428,5,150.00,194.22
-12.067963,-77.047582,1,6.72,70.80
-11.934089,-77.07978,1,11.93,72.62
-12.084105,-77.067281,1,20.08,89.79
-12.011176,-77.07296,5,107.85,152.68
-12.131533,-76.996034,1,24.27,92.58
-12.06939,-77.04496,1,5.60,91.20
-12.075233,-75.206618,2,432.00,716.00
-12.081611,-76.989478,5,165.76,336.00
-12.094594,-76.925464,5,380.60,327.96
-16.393774,-71.549197,2,199.13,336.20
-12.109352,-76.981308,1,67.71,198.00
-12.085878,-76.91056,1,1425.10,103.20
-3.758556,-73.248632,2,181.00,309.75
-16.38399,-71.547528,1,26.80,93.00
-12.130659,-77.028397,1,26.90,87.30
-12.076312,-77.114525,5,153.30,42.08
-12.055813,-77.046105,2,400.00,1055.68
-12.114802,-77.00348,1,17.71,87.00
-12.055625,-77.065618,2,341.20,683.81
-8.122579,-79.02013,5,154.00,197.25
-12.120273,-77.039404,1,14.79,115.78
-12.07679,-77.043549,2,156.00,429.41
-12.085477,-77.076195,1,13.03,71.00
-6.784298,-79.850361,5,73.52,169.14
-12.154625,-76.979558,5,137.29,48.16
-12.067573,-77.071008,1,4.18,72.74
-7.230108,-79.429678,2,73.42,249.76
-11.246412,-74.634947,5,60.00,187.20
-8.368821,-74.587155,5,1596.92,246.26
-12.051756,-77.056674,1,13.92,62.78
-12.102436,-77.060058,5,278.30,356.63
-12.117472,-77.030422,1,25.78,166.85
-12.10564,-77.0257,1,8.73,75.95
-12.105573,-76.984732,1,78.68,281.14
-15.498516,-70.134859,5,301.92,291.00
-12.099347,-77.06289,1,8.96,96.18
-12.112392,-77.04191,1,32.42,225.52
-12.087781,-77.060244,1,18.43,143.68
-12.383182,-76.784753,1,16.45,97.77
-12.07711,-77.05144,2,78.79,205.54
-6.777855,-79.844059,1,13.92,60.54
-3.744236,-73.249402,5,453.11,253.50
-12.061562,-77.018333,2,21.65,79.56
-12.078862,-76.992559,1,14.18,65.02
-12.067644,-77.108433,1,14.62,79.00
-16.399763,-71.535284,3,9.80,59.68
-12.08799,-77.04464,1,6.82,88.32
-12.092834,-76.967395,1,19.58,165.78
-12.090703,-76.965938,1,68.67,348.84
-12.13018,-77.002441,1,22.15,79.15
-12.075052,-76.94967,1,25.57,88.93
-12.093381,-77.056691,1,7.41,58.00
-12.088872,-77.05929,1,7.44,95.92
-12.11628,-77.015743,1,15.19,79.25
-8.387297,-74.532481,2,335.00,265.00
-12.073409,-75.214049,3,4.70,58.65
-12.07092,-77.01367,2,385.00,840.00
-12.088884,-77.037859,1,6.48,99.19
-12.098833,-76.978029,1,12.24,120.02
-6.47717,-76.36413,4,115.57,99.80
-12.094448,-77.070123,1,5.91,97.67
-16.426983,-71.575433,5,300.00,460.66
-12.106198,-76.96576,1,38.33,158.64
-12.115279,-77.04272,1,19.12,100.81
-5.18189,-80.61332,5,121.60,190.00
-12.098833,-76.978029,1,13.04,127.85
-12.052389,-77.027917,3,8.97,53.80
-12.109784,-76.942802,1,37.36,108.47
-12.062093,-77.126896,1,30.96,80.76
-12.081236,-76.904078,5,300.85,393.77
-12.109897,-76.990887,1,50.43,199.68
-11.960935,-77.06033,5,126.00,254.51
-5.88989,-76.114301,3,281.09,325.00
-12.097175,-77.07085,1,8.07,111.70
-12.21135,-76.913484,3,3670.80,257.60
-6.733843,-79.83331,4,88900.00,0.00
-13.537532,-71.980761,1,23.07,100.30
-3.782211,-73.293256,4,195.81,0.00
-12.079154,-76.997648,1,88.84,244.54
-8.130513,-79.039834,2,38.00,36.90
-12.726548,-76.607395,5,412.72,199.72
-12.0894593,-77.0290387,1,5.01,87.44
-12.161738,-76.978532,1,17.66,81.63
-11.933839,-77.060665,1,13.89,63.10
-12.0868,-77.050897,2,9.43,57.40
-12.237222,-76.865041,4,10035.00,120.00
-16.420933,-71.504507,1,32.18,70.15
-12.08692,-77.074122,1,6.49,79.00
-11.983468,-77.080761,2,160.00,520.68
-12.090959,-77.056931,3,2.45,54.11
-12.052603,-77.027603,2,1.10,4.80
-12.056553,-76.94152,1,38.17,100.77
-6.481787,-76.363143,4,219.10,2.00
-12.142615,-76.997647,1,23.73,82.54
-11.987105,-77.075892,1,12.60,77.72
-12.066466,-76.935157,1,21.93,76.27
-5.189768,-80.632468,2,63.93,222.37
-3.750873,-73.250107,3,284.18,256.82
-6.504622,-76.368267,2,1807.91,1276.02
-4.893696,-80.688592,5,139.73,439.00
-8.117838,-79.03725,5,240.00,257.00
-12.084864,-77.01631,1,15.00,87.68
-13.077317,-76.386282,1,30.27,62.20
-3.765267,-73.26249,5,294.49,343.64
-12.094534,-77.059386,1,5.05,96.54
-12.069025,-77.057343,5,195.00,206.00
-12.09968,-77.034289,4,600.00,944.35
-10.928102,-74.873293,2,89.10,170.00
-8.369537,-74.536242,5,157.76,327.64
-12.135227,-77.018402,1,3.59,68.75
-12.008336,-77.073059,1,21.07,60.80
-12.094604,-76.923597,5,363.90,395.00
-12.097307,-77.034336,2,7.31,33.94
-12.017691,-76.825439,5,89.78,84.98
-11.824241,-77.039706,5,76.25,99.61
-5.172184,-80.614255,5,1103.43,727.18
-12.102021,-76.965712,1,13.93,48.44
-12.111935,-77.026472,1,9.03,119.27
-12.10375,-76.970689,1,11.98,135.41
-12.093491,-77.038339,1,55.71,186.05
-8.119623,-79.017207,1,6.13,95.88
-11.017534,-75.316483,4,300.00,0.00
-12.087276,-77.08416,1,3.60,72.00
-11.864344,-77.055113,1,36.92,54.65
-12.176994,-77.01256,1,26.65,80.00
-5.166977,-80.671216,5,112.00,204.00
-12.034498,-77.043337,2,6.94,30.18
-12.0841,-77.03674,1,3.52,58.09
-11.936371,-77.07297,5,169.95,322.75
-12.090939,-77.006197,5,304.80,240.35
-8.096014,-79.033017,1,9.25,96.50
-12.117783,-76.980645,1,57.82,263.31
-12.082229,-77.008197,5,120.00,171.41
-6.8529214,-79.8381965,5,682.00,89.24
-12.097995,-77.018761,2,1242.50,1407.35
-13.072937,-76.363738,5,119.00,84.50
-8.128191,-79.029052,5,144.00,274.58
-12.121676,-76.97497,1,39.71,124.65
-5.163182,-80.682388,5,60.00,27.58
-12.054058,-76.9421,1,16.95,94.73
-12.156505,-76.992323,1,16.63,72.33
-12.075811,-77.005037,5,260.21,313.00
-12.093209,-76.99423,1,24.80,100.30
-11.92777,-77.05719,1,3.62,50.30
-12.1116,-76.978428,1,14.49,107.88
-12.091507,-77.04493,1,8.85,59.71
-12.067231,-75.221695,1,11.52,94.20
-12.121194,-77.017974,5,372.75,333.00
-12.128465,-76.980856,1,81.40,209.53
-12.064192,-76.962988,1,18.29,98.00
-12.087789,-77.011069,5,270.90,366.50
-13.525114,-71.94951,1,36.30,113.54
-12.088387,-77.064216,1,7.78,85.14
-12.125278,-77.025003,3,6.65,115.70
-5.90191,-76.100335,5,682.00,379.18
-8.101026,-79.04267,1,15.88,69.07
-12.098533,-77.002707,1,49.11,174.64
-11.931674,-77.059982,1,5.30,73.80
-12.20944,-77.014108,5,176.00,313.72
-12.07393,-77.066367,1,20.21,82.00
-12.127032,-77.03275,1,17.22,134.79
-12.0725,-76.989767,2,768.00,1148.50
-8.3833,-74.5279,3,90.00,37.80
-12.050156,-77.048755,2,48.15,234.48
-12.1030262,-76.96522,1,19.95,190.85
-5.172461,-80.634572,1,27.79,97.27
-12.080409,-76.973958,1,24.52,218.46
-12.145911,-77.020577,4,42.28,101.60
-12.092868,-77.017031,1,29.26,207.70
-12.067769,-77.106326,1,29.45,86.46
-12.022681,-76.898568,1,12.43,64.86
-3.76527,-73.263127,2,3253.98,3035.81
-12.122399,-77.037361,1,9.68,92.63
-12.073157,-77.124388,1,13.14,76.60
-12.06746,-77.013206,2,1.41,9.43
-12.084202,-77.032377,1,26.71,92.91
-12.085025,-77.039664,1,20.23,35.67
-12.09196,-77.036344,1,32.76,151.57
-12.135919,-77.01911,1,9.36,85.40
-11.926464,-77.057946,1,3.62,50.30
-12.134129,-76.99254,1,26.40,137.26
-12.058967,-77.10995,1,47.62,93.38
-12.082127,-76.907251,5,309.58,251.30
-12.082046,-77.046735,1,5.89,91.67
-11.234213,-74.629877,5,120.00,100.00
-12.101322,-77.02933,5,237.54,293.71
-12.09582,-77.044079,1,28.11,248.62
-12.095884,-77.006859,1,56.48,154.70
-11.927056,-77.05775,1,3.56,49.50
-12.072127,-77.11344,1,21.57,107.11
-12.090546,-77.060337,1,13.26,115.32
-9.063642,-78.587957,5,86.60,60.62
-12.090268,-76.993608,1,226.71,272.00
-12.136049,-77.02259,1,5.71,95.54
-12.060629,-77.096235,1,10.19,62.00
-3.739172,-73.243936,2,159.54,226.02
-12.083208,-77.09172,1,21.40,78.55
-12.097358,-77.07085,1,12.84,92.22
-12.105742,-77.01312,5,366.00,266.49
-12.078225,-77.088828,2,411.00,2468.54
-12.083359,-77.01625,1,16.42,82.08
-12.054664,-75.218317,2,770.12,0.00
-11.957076,-77.07288,1,23.48,107.32
-12.070691,-77.0438,1,3.31,63.30
-12.1039933,-76.9668073,1,72.13,327.19
-12.1039933,-76.9668073,1,21.64,106.98
-12.0752423,-77.0692591,1,0.00,75.80
-12.070834,-77.040158,1,7.32,86.44
-8.106769,-79.01811,1,12.71,55.27
-12.080386,-77.079808,5,160.00,240.00
-12.075987,-76.927394,5,1471.00,961.55
-12.09054,-77.003429,3,35.97,156.41
-12.138056,-76.993417,1,21.42,111.76
-12.078614,-76.975588,5,306.36,141.00
-12.119392,-77.003469,1,5.58,41.58
-12.094958,-77.068141,1,34.84,155.83
-12.14321953,-77.0095905,1,3.67,66.97
-8.092784,-79.000014,2,424.83,95.00
-16.388085,-71.53936,1,21.49,60.50
-12.009022,-77.101115,1,20.28,95.04
-11.92777,-77.05719,1,4.44,61.80
-12.115835,-77.004726,1,6.68,40.14
-9.1338363,-78.5214119,5,160.00,110.00
-6.062663,-77.166213,2,539.57,643.35
-12.09806,-76.992656,1,3.83,129.60
-11.959905,-77.078192,1,15.48,57.08
-12.080506,-76.971917,1,51.50,134.35
-9.526001,-77.528982,4,74.26,266.53
-12.115352,-76.97251,5,300.00,176.22
-12.0857306,-76.9508,5,1000.00,290.86
-12.168671,-76.961948,5,160.00,243.20
-12.1193341,-77.03223,1,24.93,115.60
-12.1395177,-77.0238,1,3.20,61.14
-12.086977,-76.993363,3,11.12,58.00
-12.097273,-77.048258,1,36.10,189.29
-9.11561,-78.5333,5,92.01,152.71
-8.133083,-79.041139,1,11.24,134.16
-11.993083,-76.822769,5,183.30,303.61
-11.932699,-77.059936,1,3.61,50.30
-12.065189,-77.014006,2,0.86,7.70
-12.047442,-77.018997,2,1198.00,2598.83
-11.234667,-74.628345,5,99.75,65.00
-12.071475,-76.936226,4,470.29,456.21
-12.112574,-77.000857,1,6.14,43.74
-12.099254,-77.06263,1,11.34,85.00
-12.103672,-76.98272,1,40.30,191.46
-6.496959,-76.36836,2,2956.00,2329.08
-12.105321,-77.035002,1,56.62,126.10
-12.134224,-77.00864,1,47.59,124.15
-16.380743,-71.51769,5,148.44,94.92
-12.100969,-76.993492,1,20.70,90.00
-12.074069,-76.988044,1,36.80,96.00
-12.136049,-77.02259,1,6.58,110.16
-12.105616,-76.942805,1,34.60,123.10
-12.07507,-76.93232,5,459.60,782.74
-11.92777,-77.05719,1,3.61,50.20
-11.92777,-77.05719,1,5.87,62.20
-12.126192,-76.992522,1,21.98,114.70
-12.11903,-76.809815,5,696.00,160.20
-12.092372,-77.050893,5,399.00,543.81
-12.090779,-77.084469,1,13.90,133.00
-12.035459,-75.20068,5,2393.00,144.50
-12.044712,-77.073225,2,992.90,30.00
-12.082323,-77.08954,1,7.02,85.50
-12.190792,-76.942438,4,103.00,0.00
-12.663711,-76.630515,5,182.21,336.80
-12.12856,-77.015256,1,25.96,201.14
-10.664921,-76.254208,2,217.40,1650.72
-12.088907,-77.021772,3,157.56,1130.40
-8.383432,-74.531628,2,338.45,102.70
-12.128723,-76.97843,1,44.10,156.87
-8.110212,-79.010913,5,161.50,159.50
-12.066534,-77.04386,1,16.64,86.81
-12.070698,-77.069633,5,259.38,263.00
-13.930984,-75.933298,4,23670.00,68.00
-12.13898,-77.02117,1,6.51,39.60
-11.947811,-77.091611,1,41.65,107.76
-12.147884,-77.017706,1,15.10,64.54
-17.641097,-71.322651,4,4098.00,2.00
-12.077726,-77.036167,2,18.03,92.90
-12.109968,-77.048872,3,30.29,246.82
-10.690526,-76.256326,4,454.32,0.00
-12.083697,-76.908648,5,467.69,225.82
-12.08601,-77.021089,1,3.17,40.10
-16.430337,-71.514682,1,45.09,115.34
-13.18479576,-74.21490069,4,1118.52,1310.00
-12.066555,-77.014749,2,1.60,26.39
-12.128814,-76.967072,1,24.12,117.04
-12.092112,-76.992211,1,49.74,199.00
-12.079382,-77.072031,5,164.72,273.00
-12.011806,-77.055305,1,24.38,93.87
-12.099191,-76.967537,1,41.66,148.86
-8.11151,-79.02254,2,1.57,5.45
-12.080469,-77.107747,1,4.59,75.77
-12.097546,-76.992154,1,40.47,112.40
-12.136752,-76.988466,5,160.00,275.10
-8.093094,-79.041754,4,1250.00,0.00
-12.0616711,-75.2072204,1,11.34,98.58
-12.824979,-76.546403,1,180.00,173.26
-12.105411,-77.00496,1,62.84,152.12
-12.749694,-76.60998,5,1000.00,383.02
-12.069655,-77.009859,5,290.84,238.60
-12.053408,-77.02675,2,15.00,30.48
-12.057819,-77.096953,2,285.00,745.00
-15.844635,-70.026609,1,13.66,83.14
-12.141071,-77.012961,1,32.10,61.10
-12.083306,-77.01742,5,250.00,288.00
-12.106792,-77.032801,1,37.01,188.82
-12.100215,-77.038385,1,13.52,199.85
-12.108974,-77.038641,3,5.09,44.30
-12.138548,-77.017667,1,4.67,89.36
-12.13186,-77.029004,1,24.79,216.24
-12.191607,-76.920629,1,301.45,111.90
-12.0487,-77.03431,3,30.77,197.09
-12.126926,-76.987441,3,9.35,97.50
-12.113879,-76.937567,1,35.37,76.44
-12.0622156,-77.09342,1,6.52,73.07
-12.132661,-77.018894,1,19.64,145.39
-12.072889,-77.044784,1,3.22,58.78
-16.371594,-71.557438,1,26.36,114.60
-12.206534,-76.937692,2,140.00,692.85
-12.104658,-77.026563,1,25.00,90.73
-6.488126,-76.36373,2,60.45,60.45
-12.054696,-77.019821,1,62.40,137.60
-12.119995,-77.012654,1,24.03,124.00
-12.050141,-77.116471,1,4.62,56.24
-12.067416,-77.075042,1,26.70,150.30
-12.093527,-77.068516,1,6.53,102.20
-7.250275,-79.47985,2,1171.65,2339.51
-6.765713,-79.843513,5,86.90,171.14
-12.086337,-76.99626,1,29.64,123.86
-4.892656,-80.690105,4,170.12,10.00
-12.143978,-77.02327,1,10.47,81.01
-11.947884,-77.05235,1,16.46,78.30
-12.117005,-77.043166,1,16.22,114.47
-12.076464,-77.097044,1,37.60,76.71
-3.56766,-80.421503,5,192.00,897.00
-3.749917,-73.24943,5,524.27,500.00
-16.402286,-71.53405,2,20.66,137.22
-12.084251,-77.095211,1,5.25,59.33
-8.084829,-79.018451,2,272.68,555.20
-12.0894593,-77.0290387,1,5.01,87.44
-11.982214,-76.79624,1,19.84,72.53
-16.419112,-71.56896,4,164.14,246.13
-12.094964,-77.00704,1,21.10,91.74
-12.136072,-77.015784,1,20.78,101.76
-8.360019,-74.623686,2,31000.00,1060.00
-11.92777,-77.05719,1,3.62,50.30
-12.085343,-75.200009,2,224.10,494.80
-12.082745,-77.052111,1,4.20,92.10
-12.082989,-77.091894,1,19.65,78.55
-12.117689,-76.99792,1,24.50,110.18
-12.10911,-77.002236,1,28.99,97.21
-12.141927,-76.990427,5,152.00,159.18
-12.072041,-76.970383,5,182.31,242.50
-12.05209,-77.0263,3,3.68,25.62
-12.095892,-77.00519,5,301.72,234.00
-11.992538,-77.073627,1,19.45,118.35
-12.02293,-76.987363,2,1108.60,40.00
-16.371941,-71.558584,5,339.00,222.00
-11.79469,-77.16079,1,10.24,32.00
-6.766822,-79.84083,5,99.17,286.49
-10.794831,-77.72463,4,2.00,0.00
-12.122426,-77.01987,1,12.89,136.55
-3.744949,-73.25329,5,435.54,117.50
-12.090026,-77.038339,3,715.75,514.14
-12.132419,-77.021291,1,9.72,138.92
-16.377219,-71.55366,1,30.22,119.13
-12.113278,-77.037583,1,14.70,140.60
-12.027949,-76.887757,4,131.51,30.00
-16.350991,-71.541385,5,104.59,238.38
-11.969941,-76.988775,2,408.00,90.00
-12.139659,-77.022751,1,1.63,39.80
-11.254946,-74.643368,5,300.00,429.00
-12.115384,-77.03671,5,148.75,198.40
-12.172024,-77.018429,5,160.00,336.59
-12.111658,-77.039084,1,48.35,245.35
-6.47846,-76.3924,4,160.00,0.00
-12.086893,-77.04815,1,68.75,172.77
-12.132548,-76.994358,5,302.18,310.93
-12.115213,-77.003962,1,19.50,99.98
-5.193768,-80.618574,1,35.98,113.43
-12.104202,-76.959357,5,194.75,306.90
-12.112156,-77.014096,1,4.40,62.72
-11.932699,-77.059936,1,3.61,50.30
-12.113341,-76.981482,1,37.16,171.56
-12.136822,-77.01861,1,139.04,96.17
-12.1060576,-77.0111924,1,35.34,124.80
-12.129643,-76.973194,1,61.71,193.70
-12.050971,-77.061377,5,160.00,231.57
-12.048705,-76.965605,1,160.00,240.75
-12.117406,-76.976897,1,11.17,89.62
-12.05476,-77.047014,2,51.54,80.19
-13.704739,-76.20955,2,198.00,298.15
-10.127665,-76.205001,2,81.98,212.84
-12.060345,-75.20269,5,300.00,383.74
-12.086441,-77.071579,5,218.75,178.65
-12.139162,-77.018731,1,6.52,95.55
-12.105225,-76.942939,1,30.25,69.30
-6.795106,-79.884277,5,24.40,86.46
-6.476334,-76.35882,5,225.70,229.40
-3.743894,-73.246671,2,228.89,293.40
-12.124423,-77.011919,5,630.00,556.54
-12.09183,-77.061318,5,258.59,246.34
-12.109003,-77.029469,3,12.49,121.74
-12.10127,-77.01056,1,38.30,216.24
-11.92777,-77.05719,1,5.30,73.80
-6.485889,-76.36206,2,271.23,173.22
-4.573715,-81.267313,5,86.88,236.20
-12.087756,-77.042324,1,2.97,67.12
-8.377685,-74.54601,5,100.50,273.97
-12.054258,-77.026669,2,3.82,10.00
-11.939569,-77.08469,5,120.00,188.00
-12.085421,-77.082966,1,7.01,75.00
-12.045351,-77.032402,2,22.54,137.20
-12.055815,-77.078042,5,216.68,265.91
-12.121816,-77.010829,5,300.00,351.19
-12.107822,-77.018964,1,19.52,67.59
-10.758242,-77.756923,5,90.00,139.21
-12.094998,-76.966636,1,37.55,103.04
-12.114475,-76.977938,1,12.37,86.39
-12.077732,-77.06998,1,6.46,70.50
-12.167941,-77.027796,5,56.60,165.75
-12.044316,-76.930862,5,86.04,177.13
-11.829083,-77.110513,5,440.00,208.93
-12.111593,-77.043992,1,60.59,346.05
-12.080423,-76.975789,1,36.53,145.21
-12.111672,-76.978527,1,9.25,114.29
